file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 113, 'column': 15, 'index': 3753}","  111 |         );
  112 |
> 113 |         expect(strip(cache)).toEqual(strip({
      |               ^ Eager Test
  114 |             grid: $ref(""grids['id']""),
  115 |             grids: { id: { 0: $ref(""lists['id']"") } },
  116 |             lists: { id: { 2: $ref(""movies['reservior-dogs']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 113, 'column': 37, 'index': 3775}","  111 |         );
  112 |
> 113 |         expect(strip(cache)).toEqual(strip({
      |                                     ^ Eager Test
  114 |             grid: $ref(""grids['id']""),
  115 |             grids: { id: { 0: $ref(""lists['id']"") } },
  116 |             lists: { id: { 2: $ref(""movies['reservior-dogs']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 129, 'column': 8, 'index': 4230}","  127 |         var cache = {};
  128 |         var version = 0;
> 129 |         setPathValues(
      |        ^ Eager Test
  130 |             getModel({ cache: cache, version: version++ }), [
  131 |                 $pathValue(""grid"", $ref(""grids['id']"")),
  132 |                 $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 130, 'column': 12, 'index': 4257}","  128 |         var version = 0;
  129 |         setPathValues(
> 130 |             getModel({ cache: cache, version: version++ }), [
      |            ^ Eager Test
  131 |                 $pathValue(""grid"", $ref(""grids['id']"")),
  132 |                 $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),
  133 |                 $pathValue(""lists['id'][2]"", $ref(""movies['reservior-dogs']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 138, 'column': 15, 'index': 4619}","  136 |         );
  137 |
> 138 |         expect(strip(cache)).toEqual(strip({
      |               ^ Eager Test
  139 |             grid: $ref(""grids['id']""),
  140 |             grids: { id: { 0: $ref(""lists['id']"") } },
  141 |             lists: { id: { 2: $ref(""movies['reservior-dogs']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 138, 'column': 37, 'index': 4641}","  136 |         );
  137 |
> 138 |         expect(strip(cache)).toEqual(strip({
      |                                     ^ Eager Test
  139 |             grid: $ref(""grids['id']""),
  140 |             grids: { id: { 0: $ref(""lists['id']"") } },
  141 |             lists: { id: { 2: $ref(""movies['reservior-dogs']"") } },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 150, 'column': 8, 'index': 5043}","  148 |         var cache = {};
  149 |         var version = 0;
> 150 |         setPathValues(
      |        ^ Eager Test
  151 |             getModel({ cache: cache, version: version++ }), [
  152 |                 $pathValue(""foo.value"", $ref(""bar.value"")),
  153 |                 $pathValue(""bar.value"", $atom(""bar-value"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 151, 'column': 12, 'index': 5070}","  149 |         var version = 0;
  150 |         setPathValues(
> 151 |             getModel({ cache: cache, version: version++ }), [
      |            ^ Eager Test
  152 |                 $pathValue(""foo.value"", $ref(""bar.value"")),
  153 |                 $pathValue(""bar.value"", $atom(""bar-value"")),
  154 |                 $pathValue([""foo"", ""value"", null], ""foo-value-1""),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 159, 'column': 15, 'index': 5415}","  157 |         );
  158 |
> 159 |         expect(strip(cache)).toEqual(strip({
      |               ^ Eager Test
  160 |             foo: { value: $ref(""bar.value"") },
  161 |             bar: { value: $atom(""foo-value-2"") }
  162 |         }));"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 159, 'column': 37, 'index': 5437}","  157 |         );
  158 |
> 159 |         expect(strip(cache)).toEqual(strip({
      |                                     ^ Eager Test
  160 |             foo: { value: $ref(""bar.value"") },
  161 |             bar: { value: $atom(""foo-value-2"") }
  162 |         }));"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 171, 'column': 16, 'index': 5777}","  169 |                 var cache = {};
  170 |                 var version = 0;
> 171 |                 setPathValues(
      |                ^ Eager Test
  172 |                     getModel({ cache: cache, version: version++ }), [
  173 |                         $pathValue(""movies['pulp-fiction', 'kill-bill-1', 'reservior-dogs'].director"", ""Quentin Tarantino"")
  174 |                     ]"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 172, 'column': 20, 'index': 5812}","  170 |                 var version = 0;
  171 |                 setPathValues(
> 172 |                     getModel({ cache: cache, version: version++ }), [
      |                    ^ Eager Test
  173 |                         $pathValue(""movies['pulp-fiction', 'kill-bill-1', 'reservior-dogs'].director"", ""Quentin Tarantino"")
  174 |                     ]
  175 |                 );"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 177, 'column': 23, 'index': 6051}","  175 |                 );
  176 |
> 177 |                 expect(strip(cache)).toEqual(strip({
      |                       ^ Eager Test
  178 |                     movies: {
  179 |                         ""pulp-fiction"": { ""director"": $atom(""Quentin Tarantino"") },
  180 |                         ""kill-bill-1"": { ""director"": $atom(""Quentin Tarantino"") },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 177, 'column': 45, 'index': 6073}","  175 |                 );
  176 |
> 177 |                 expect(strip(cache)).toEqual(strip({
      |                                             ^ Eager Test
  178 |                     movies: {
  179 |                         ""pulp-fiction"": { ""director"": $atom(""Quentin Tarantino"") },
  180 |                         ""kill-bill-1"": { ""director"": $atom(""Quentin Tarantino"") },"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 189, 'column': 16, 'index': 6592}","  187 |                 var cache = {};
  188 |                 var version = 0;
> 189 |                 setPathValues(
      |                ^ Eager Test
  190 |                     getModel({ cache: cache, version: version++ }), [
  191 |                         $pathValue(""grid"", $ref(""grids['id']"")),
  192 |                         $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 190, 'column': 20, 'index': 6627}","  188 |                 var version = 0;
  189 |                 setPathValues(
> 190 |                     getModel({ cache: cache, version: version++ }), [
      |                    ^ Eager Test
  191 |                         $pathValue(""grid"", $ref(""grids['id']"")),
  192 |                         $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),
  193 |                         $pathValue(""lists['id'][0]"", $ref(""movies['pulp-fiction']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 201, 'column': 23, 'index': 7305}","  199 |                 );
  200 |
> 201 |                 expect(strip(cache)).toEqual(strip({
      |                       ^ Eager Test
  202 |                     grid: $ref(""grids['id']""),
  203 |                     grids: { id: { 0: $ref(""lists['id']"") } },
  204 |                     lists: { id: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 201, 'column': 45, 'index': 7327}","  199 |                 );
  200 |
> 201 |                 expect(strip(cache)).toEqual(strip({
      |                                             ^ Eager Test
  202 |                     grid: $ref(""grids['id']""),
  203 |                     grids: { id: { 0: $ref(""lists['id']"") } },
  204 |                     lists: { id: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 222, 'column': 16, 'index': 8196}","  220 |                 var cache = {};
  221 |                 var version = 0;
> 222 |                 setPathValues(
      |                ^ Eager Test
  223 |                     getModel({ cache: cache, version: version++ }), [
  224 |                         $pathValue(""grid"", $ref(""grids['id']"")),
  225 |                         $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 223, 'column': 20, 'index': 8231}","  221 |                 var version = 0;
  222 |                 setPathValues(
> 223 |                     getModel({ cache: cache, version: version++ }), [
      |                    ^ Eager Test
  224 |                         $pathValue(""grid"", $ref(""grids['id']"")),
  225 |                         $pathValue(""grids['id'][0]"", $ref(""lists['id']"")),
  226 |                         $pathValue(""lists['id'][0]"", $ref(""movies['pulp-fiction']"")),"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 234, 'column': 23, 'index': 8906}","  232 |                 );
  233 |
> 234 |                 expect(strip(cache)).toEqual(strip({
      |                       ^ Eager Test
  235 |                     grid: $ref(""grids['id']""),
  236 |                     grids: { id: { 0: $ref(""lists['id']"") } },
  237 |                     lists: { id: {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/falcor/test/set/pathValues/primitive.spec.js,Eager Test,"{'line': 234, 'column': 45, 'index': 8928}","  232 |                 );
  233 |
> 234 |                 expect(strip(cache)).toEqual(strip({
      |                                             ^ Eager Test
