file,type,smells,frame
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/assets/test_asset_reference.js,Global Variable,"{'line': 2, 'column': 4, 'index': 48}","  1 | describe('pc.AssetReference', function () {
  1233 |
  1234 |         expect(e.element.isVisibleForCamera(camera.camera.camera)).to.be.true;
  1235 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1253, 'column': 8, 'index': 38945}","  1251 |
  1252 |     it('Offscreen autowidth element is culled', function () {
> 1253 |         var canvasWidth = app.graphicsDevice.width;
       |        ^ Global Variable
  1254 |         var canvasHeight = app.graphicsDevice.height;
  1255 |
  1256 |         var screen = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1254, 'column': 8, 'index': 38997}","  1252 |     it('Offscreen autowidth element is culled', function () {
  1253 |         var canvasWidth = app.graphicsDevice.width;
> 1254 |         var canvasHeight = app.graphicsDevice.height;
       |        ^ Global Variable
  1255 |
  1256 |         var screen = new pc.Entity();
  1257 |         screen.addComponent('screen', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1256, 'column': 8, 'index': 39052}","  1254 |         var canvasHeight = app.graphicsDevice.height;
  1255 |
> 1256 |         var screen = new pc.Entity();
       |        ^ Global Variable
  1257 |         screen.addComponent('screen', {
  1258 |             screenSpace: true
  1259 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1262, 'column': 8, 'index': 39208}","  1260 |         app.root.addChild(screen);
  1261 |
> 1262 |         var e = new pc.Entity();
       |        ^ Global Variable
  1263 |         e.addComponent('element', {
  1264 |             type: 'text',
  1265 |             text: ""test"","
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1275, 'column': 8, 'index': 39542}","  1273 |         screen.addChild(e);
  1274 |
> 1275 |         var camera = new pc.Entity();
       |        ^ Global Variable
  1276 |         camera.addComponent('camera');
  1277 |         app.root.addChild(camera);
  1278 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1283, 'column': 8, 'index': 39731}","  1281 |         app.render();
  1282 |
> 1283 |         var meshInstance = e.element._text._model.meshInstances[0];
       |        ^ Global Variable
  1284 |
  1285 |         expect(e.element.isVisibleForCamera(camera.camera.camera)).to.be.true;
  1286 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1303, 'column': 8, 'index': 40371}","  1301 |
  1302 |     it('Offscreen child element is culled', function () {
> 1303 |         var canvasWidth = app.graphicsDevice.width;
       |        ^ Global Variable
  1304 |         var canvasHeight = app.graphicsDevice.height;
  1305 |
  1306 |         var screen = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1304, 'column': 8, 'index': 40423}","  1302 |     it('Offscreen child element is culled', function () {
  1303 |         var canvasWidth = app.graphicsDevice.width;
> 1304 |         var canvasHeight = app.graphicsDevice.height;
       |        ^ Global Variable
  1305 |
  1306 |         var screen = new pc.Entity();
  1307 |         screen.addComponent('screen', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1306, 'column': 8, 'index': 40478}","  1304 |         var canvasHeight = app.graphicsDevice.height;
  1305 |
> 1306 |         var screen = new pc.Entity();
       |        ^ Global Variable
  1307 |         screen.addComponent('screen', {
  1308 |             screenSpace: true
  1309 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1312, 'column': 8, 'index': 40634}","  1310 |         app.root.addChild(screen);
  1311 |
> 1312 |         var parent = new pc.Entity();
       |        ^ Global Variable
  1313 |         parent.addComponent('element', {
  1314 |             type: 'text',
  1315 |             text: ""test"","
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1325, 'column': 8, 'index': 40984}","  1323 |         screen.addChild(parent);
  1324 |
> 1325 |         var e = new pc.Entity();
       |        ^ Global Variable
  1326 |         e.addComponent('element', {
  1327 |             type: 'text',
  1328 |             text: ""test"","
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1338, 'column': 8, 'index': 41319}","  1336 |         parent.addChild(e);
  1337 |
> 1338 |         var camera = new pc.Entity();
       |        ^ Global Variable
  1339 |         camera.addComponent('camera');
  1340 |         app.root.addChild(camera);
  1341 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1342, 'column': 8, 'index': 41432}","  1340 |         app.root.addChild(camera);
  1341 |
> 1342 |         var meshInstance = e.element._text._model.meshInstances[0];
       |        ^ Global Variable
  1343 |
  1344 |         // update transform
  1345 |         app.update(0.1);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1361, 'column': 8, 'index': 41994}","  1359 |
  1360 |     it('Offscreen rotated element is culled', function () {
> 1361 |         var canvasWidth = app.graphicsDevice.width;
       |        ^ Global Variable
  1362 |         var canvasHeight = app.graphicsDevice.height;
  1363 |
  1364 |         var screen = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1362, 'column': 8, 'index': 42046}","  1360 |     it('Offscreen rotated element is culled', function () {
  1361 |         var canvasWidth = app.graphicsDevice.width;
> 1362 |         var canvasHeight = app.graphicsDevice.height;
       |        ^ Global Variable
  1363 |
  1364 |         var screen = new pc.Entity();
  1365 |         screen.addComponent('screen', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1364, 'column': 8, 'index': 42101}","  1362 |         var canvasHeight = app.graphicsDevice.height;
  1363 |
> 1364 |         var screen = new pc.Entity();
       |        ^ Global Variable
  1365 |         screen.addComponent('screen', {
  1366 |             screenSpace: true
  1367 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1370, 'column': 8, 'index': 42257}","  1368 |         app.root.addChild(screen);
  1369 |
> 1370 |         var e = new pc.Entity();
       |        ^ Global Variable
  1371 |         e.addComponent('element', {
  1372 |             type: 'text',
  1373 |             text: ""test"","
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1383, 'column': 8, 'index': 42592}","  1381 |         screen.addChild(e);
  1382 |
> 1383 |         var camera = new pc.Entity();
       |        ^ Global Variable
  1384 |         camera.addComponent('camera');
  1385 |         app.root.addChild(camera);
  1386 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1391, 'column': 8, 'index': 42847}","  1389 |         e.rotateLocal(0, 0, 45);
  1390 |
> 1391 |         var meshInstance = e.element._text._model.meshInstances[0];
       |        ^ Global Variable
  1392 |
  1393 |         // update transform
  1394 |         app.update(0.1);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1400, 'column': 8, 'index': 43145}","  1398 |
  1399 |     it('Offscreen rotated out of plane is culled', function () {
> 1400 |         var canvasWidth = app.graphicsDevice.width;
       |        ^ Global Variable
  1401 |         var canvasHeight = app.graphicsDevice.height;
  1402 |
  1403 |         var screen = new pc.Entity();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1401, 'column': 8, 'index': 43197}","  1399 |     it('Offscreen rotated out of plane is culled', function () {
  1400 |         var canvasWidth = app.graphicsDevice.width;
> 1401 |         var canvasHeight = app.graphicsDevice.height;
       |        ^ Global Variable
  1402 |
  1403 |         var screen = new pc.Entity();
  1404 |         screen.addComponent('screen', {"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1403, 'column': 8, 'index': 43252}","  1401 |         var canvasHeight = app.graphicsDevice.height;
  1402 |
> 1403 |         var screen = new pc.Entity();
       |        ^ Global Variable
  1404 |         screen.addComponent('screen', {
  1405 |             screenSpace: true
  1406 |         });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1409, 'column': 8, 'index': 43408}","  1407 |         app.root.addChild(screen);
  1408 |
> 1409 |         var e = new pc.Entity();
       |        ^ Global Variable
  1410 |         e.addComponent('element', {
  1411 |             type: 'text',
  1412 |             text: ""test"","
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1422, 'column': 8, 'index': 43743}","  1420 |         screen.addChild(e);
  1421 |
> 1422 |         var camera = new pc.Entity();
       |        ^ Global Variable
  1423 |         camera.addComponent('camera');
  1424 |         app.root.addChild(camera);
  1425 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1430, 'column': 8, 'index': 43978}","  1428 |         e.rotateLocal(0, 90, 0);
  1429 |
> 1430 |         var meshInstance = e.element._text._model.meshInstances[0];
       |        ^ Global Variable
  1431 |
  1432 |         // update transform
  1433 |         app.update(0.1);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1484, 'column': 8, 'index': 45875}","  1482 |         element.key = 'key';
  1483 |
> 1484 |         var clone = element.entity.clone();
       |        ^ Global Variable
  1485 |         expect(clone.element.key).to.equal('key');
  1486 |         expect(clone.element.text).to.equal('translation');
  1487 |     });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1494, 'column': 8, 'index': 46250}","  1492 |         element.text = 'text';
  1493 |
> 1494 |         var clone = element.entity.clone();
       |        ^ Global Variable
  1495 |         expect(clone.element.key).to.equal(null);
  1496 |         expect(clone.element.text).to.equal('text');
  1497 |     });"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1610, 'column': 8, 'index': 50082}","  1608 |         ]);
  1609 |
> 1610 |         var w = [255, 255, 255];
       |        ^ Global Variable
  1611 |         var r = [255, 0, 0];
  1612 |         assertLineColors([
  1613 |             w, w, w, w, w, w, w, w, w, w, w, w, w, r, r, r, r, r, r, w, w, w, w, w, w, w"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1611, 'column': 8, 'index': 50115}","  1609 |
  1610 |         var w = [255, 255, 255];
> 1611 |         var r = [255, 0, 0];
       |        ^ Global Variable
  1612 |         assertLineColors([
  1613 |             w, w, w, w, w, w, w, w, w, w, w, w, w, r, r, r, r, r, r, w, w, w, w, w, w, w
  1614 |         ]);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1659, 'column': 8, 'index': 51750}","  1657 |
  1658 |         // (r, g, b, a, offsetx, offsety)
> 1659 |         var d1 = [255, 255, 0, 255, 64, -127];
       |        ^ Global Variable
  1660 |         var g = [0, 255, 0, 187, 127, 127];
  1661 |         var r = [255, 0, 0, 255, 64, -127];
  1662 |         var d2 = [255, 255, 0, 255, 127, 127];"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1660, 'column': 8, 'index': 51797}","  1658 |         // (r, g, b, a, offsetx, offsety)
  1659 |         var d1 = [255, 255, 0, 255, 64, -127];
> 1660 |         var g = [0, 255, 0, 187, 127, 127];
       |        ^ Global Variable
  1661 |         var r = [255, 0, 0, 255, 64, -127];
  1662 |         var d2 = [255, 255, 0, 255, 127, 127];
  1663 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1661, 'column': 8, 'index': 51841}","  1659 |         var d1 = [255, 255, 0, 255, 64, -127];
  1660 |         var g = [0, 255, 0, 187, 127, 127];
> 1661 |         var r = [255, 0, 0, 255, 64, -127];
       |        ^ Global Variable
  1662 |         var d2 = [255, 255, 0, 255, 127, 127];
  1663 |
  1664 |         assertLineShadowParams(["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1662, 'column': 8, 'index': 51885}","  1660 |         var g = [0, 255, 0, 187, 127, 127];
  1661 |         var r = [255, 0, 0, 255, 64, -127];
> 1662 |         var d2 = [255, 255, 0, 255, 127, 127];
       |        ^ Global Variable
  1663 |
  1664 |         assertLineShadowParams([
  1665 |             d1, d1, d1, d1, d1,"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1689, 'column': 8, 'index': 52761}","  1687 |
  1688 |         // (r, g, b, a, thickness)
> 1689 |         var d1 = [255, 255, 0, 255, 255];
       |        ^ Global Variable
  1690 |         var g = [0, 255, 0, 187, 128];
  1691 |         var r = [255, 0, 0, 255, 255];
  1692 |         var d2 = [255, 255, 0, 255, 255];"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1690, 'column': 8, 'index': 52803}","  1688 |         // (r, g, b, a, thickness)
  1689 |         var d1 = [255, 255, 0, 255, 255];
> 1690 |         var g = [0, 255, 0, 187, 128];
       |        ^ Global Variable
  1691 |         var r = [255, 0, 0, 255, 255];
  1692 |         var d2 = [255, 255, 0, 255, 255];
  1693 |"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1691, 'column': 8, 'index': 52842}","  1689 |         var d1 = [255, 255, 0, 255, 255];
  1690 |         var g = [0, 255, 0, 187, 128];
> 1691 |         var r = [255, 0, 0, 255, 255];
       |        ^ Global Variable
  1692 |         var d2 = [255, 255, 0, 255, 255];
  1693 |
  1694 |         assertLineOutlineParams(["
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1692, 'column': 8, 'index': 52881}","  1690 |         var g = [0, 255, 0, 187, 128];
  1691 |         var r = [255, 0, 0, 255, 255];
> 1692 |         var d2 = [255, 255, 0, 255, 255];
       |        ^ Global Variable
  1693 |
  1694 |         assertLineOutlineParams([
  1695 |             d1, d1, d1, d1, d1,"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Global Variable,"{'line': 1713, 'column': 8, 'index': 53449}","  1711 |         ]);
  1712 |
> 1713 |         var w = [255, 255, 255];
       |        ^ Global Variable
  1714 |         assertLineColors([
  1715 |             w, w, w, w, w, w, w, w, w, w, w, w, w, w, w, w, w, w, w
  1716 |         ]);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Sleepy Test,"{'line': 1525, 'column': 12, 'index': 47249}","  1523 |
  1524 |         assets.font2.on('load', function () {
> 1525 |             setTimeout(function () {
       |            ^ Sleepy Test
  1526 |                 expect(element.fontAsset).to.equal(assets.font2.id);
  1527 |                 expect(element.font).to.equal(assets.font2.resource);
  1528 |                 done();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Sleepy Test,"{'line': 1552, 'column': 12, 'index': 48171}","  1550 |         assets.font2.on('load', function () {
  1551 |             app.i18n.locale = 'fr';
> 1552 |             setTimeout(function () {
       |            ^ Sleepy Test
  1553 |                 expect(element.font).to.equal(assets.font.resource);
  1554 |                 expect(element.fontAsset).to.equal(assets.font.id);
  1555 |                 done();"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 114}","  112 |     };
  113 |
> 114 |     it(""does not break onto multiple lines if the text is short enough"", function () {
      |    ^ Unknown Test
  115 |         element.fontAsset = fontAsset;
  116 |
  117 |         element.text = ""abcde fghij"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 121}","  119 |     });
  120 |
> 121 |     it(""does not break onto multiple lines if the autoWidth is set to true"", function () {
      |    ^ Unknown Test
  122 |         element.fontAsset = fontAsset;
  123 |
  124 |         element.autoWidth = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 140}","  138 |     });
  139 |
> 140 |     it(""does not break onto multiple lines if the wrapLines is set to false"", function () {
      |    ^ Unknown Test
  141 |         element.fontAsset = fontAsset;
  142 |
  143 |         element.wrapLines = false;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 158}","  156 |     });
  157 |
> 158 |     it(""breaks onto multiple lines if individual lines are too long"", function () {
      |    ^ Unknown Test
  159 |         element.fontAsset = fontAsset;
  160 |
  161 |         element.text = ""abcde fghij klmno pqrst uvwxyz"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 169}","  167 |     });
  168 |
> 169 |     it(""breaks individual words if they are too long to fit onto a line by themselves (single word case)"", function () {
      |    ^ Unknown Test
  170 |         element.fontAsset = fontAsset;
  171 |
  172 |         element.text = ""abcdefghijklmnopqrstuvwxyz"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 180}","  178 |     });
  179 |
> 180 |     it(""breaks individual words if they are too long to fit onto a line by themselves (multi word case)"", function () {
      |    ^ Unknown Test
  181 |         element.fontAsset = fontAsset;
  182 |
  183 |         element.text = ""abcdefgh ijklmnopqrstuvwxyz"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 191}","  189 |     });
  190 |
> 191 |     it(""breaks individual characters onto separate lines if the width is really constrained"", function () {
      |    ^ Unknown Test
  192 |         element.fontAsset = fontAsset;
  193 |
  194 |         element.width = 1;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 212}","  210 |     });
  211 |
> 212 |     it(""does not include whitespace at the end of a line in width calculations"", function () {
      |    ^ Unknown Test
  213 |         element.fontAsset = fontAsset;
  214 |
  215 |         element.text = ""abcdefgh        i"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 222}","  220 |     });
  221 |
> 222 |     it(""breaks words on hypens"", function () {
      |    ^ Unknown Test
  223 |         element.fontAsset = fontAsset;
  224 |
  225 |         element.text = ""abcde fghij-klm nopqr stuvwxyz"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 233}","  231 |     });
  232 |
> 233 |     it(""keeps hyphenated word segments together when wrapping them"", function () {
      |    ^ Unknown Test
  234 |         element.fontAsset = fontAsset;
  235 |
  236 |         element.width = 150;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 246}","  244 |     });
  245 |
> 246 |     it(""splits lines on \\n"", function () {
      |    ^ Unknown Test
  247 |         element.fontAsset = fontAsset;
  248 |
  249 |         element.text = ""abcde\nfghij"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 256}","  254 |     });
  255 |
> 256 |     it(""splits lines on \\r"", function () {
      |    ^ Unknown Test
  257 |         element.fontAsset = fontAsset;
  258 |
  259 |         element.text = ""abcde\rfghij"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 266}","  264 |     });
  265 |
> 266 |     it(""splits lines on multiple \\n"", function () {
      |    ^ Unknown Test
  267 |         element.fontAsset = fontAsset;
  268 |
  269 |         element.text = ""abcde\n\n\nfg\nhij"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 279}","  277 |     });
  278 |
> 279 |     it(""does not break beyond 1 line if maxLines is equal to 1"", function () {
      |    ^ Unknown Test
  280 |         element.fontAsset = fontAsset;
  281 |         element.maxLines = 1;
  282 |         element.text = ""abcde fghij klmno pqrst uvwxyz"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 315}","  313 |     });
  314 |
> 315 |     it(""breaks remaining text in last line when maxLines limit is reached"", function () {
      |    ^ Unknown Test
  316 |         element.fontAsset = fontAsset;
  317 |         element.maxLines = 2;
  318 |         element.text = ""abcde fghij klmno pqrst uvwxyz"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 357}","  355 |     });
  356 |
> 357 |     it(""rtl - breaks onto multiple lines if individual lines are too long"", function () {
      |    ^ Unknown Test
  358 |         registerRtlHandler();
  359 |
  360 |         element.fontAsset = fontAsset;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 371}","  369 |     });
  370 |
> 371 |     it(""rtl - breaks individual words if they are too long to fit onto a line by themselves (single word case)"", function () {
      |    ^ Unknown Test
  372 |         registerRtlHandler();
  373 |
  374 |         element.fontAsset = fontAsset;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 385}","  383 |     });
  384 |
> 385 |     it(""rtl - breaks individual words if they are too long to fit onto a line by themselves (multi word case)"", function () {
      |    ^ Unknown Test
  386 |         registerRtlHandler();
  387 |         element.fontAsset = fontAsset;
  388 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 398}","  396 |     });
  397 |
> 398 |     it(""rtl - breaks individual characters onto separate lines if the width is really constrained"", function () {
      |    ^ Unknown Test
  399 |         registerRtlHandler();
  400 |         element.fontAsset = fontAsset;
  401 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 421}","  419 |     });
  420 |
> 421 |     it(""rtl - does not include whitespace at the end of a line in width calculations"", function () {
      |    ^ Unknown Test
  422 |         registerRtlHandler();
  423 |         element.fontAsset = fontAsset;
  424 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 433}","  431 |     });
  432 |
> 433 |     it(""rtl - breaks words on hypens"", function () {
      |    ^ Unknown Test
  434 |         registerRtlHandler();
  435 |         element.fontAsset = fontAsset;
  436 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 446}","  444 |     });
  445 |
> 446 |     it(""rtl - keeps hyphenated word segments together when wrapping them"", function () {
      |    ^ Unknown Test
  447 |         registerRtlHandler();
  448 |         element.fontAsset = fontAsset;
  449 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 461}","  459 |     });
  460 |
> 461 |     it(""rtl - splits lines on \\n"", function () {
      |    ^ Unknown Test
  462 |         registerRtlHandler();
  463 |         element.fontAsset = fontAsset;
  464 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 473}","  471 |     });
  472 |
> 473 |     it(""rtl - splits lines on \\r"", function () {
      |    ^ Unknown Test
  474 |         registerRtlHandler('\r');
  475 |         element.fontAsset = fontAsset;
  476 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 485}","  483 |     });
  484 |
> 485 |     it(""rtl - splits lines on multiple \\n"", function () {
      |    ^ Unknown Test
  486 |         registerRtlHandler();
  487 |         element.fontAsset = fontAsset;
  488 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 500}","  498 |     });
  499 |
> 500 |     it(""rtl - does not break beyond 1 line if maxLines is equal to 1"", function () {
      |    ^ Unknown Test
  501 |         registerRtlHandler();
  502 |         element.fontAsset = fontAsset;
  503 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 541}","  539 |     });
  540 |
> 541 |     it(""rtl breaks remaining text in last line when maxLines limit is reached"", function () {
      |    ^ Unknown Test
  542 |         registerRtlHandler();
  543 |         element.fontAsset = fontAsset;
  544 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1438}","  1436 |     });
  1437 |
> 1438 |     it('text is set to translated text when we set the key', function () {
       |    ^ Unknown Test
  1439 |         addText('en-US', 'key', 'translation');
  1440 |         element.fontAsset = fontAsset;
  1441 |         element.key = ""key"";"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1453}","  1451 |     });
  1452 |
> 1453 |     it('text changes language when we change the locale', function () {
       |    ^ Unknown Test
  1454 |         addText('en-US', 'key', 'translation');
  1455 |         addText('fr-FR', 'key', 'french');
  1456 |         element.fontAsset = fontAsset;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1463}","  1461 |     });
  1462 |
> 1463 |     it('text changes language when we add translations for the current locale', function () {
       |    ^ Unknown Test
  1464 |         element.fontAsset = fontAsset;
  1465 |         element.key = ""key"";
  1466 |         assertLineContents([""key""]);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1471}","  1469 |     });
  1470 |
> 1471 |     it('text changes to first plural entry when the key is plural', function () {
       |    ^ Unknown Test
  1472 |         element.fontAsset = fontAsset;
  1473 |         element.key = ""key"";
  1474 |         assertLineContents([""key""]);"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1499}","  1497 |     });
  1498 |
> 1499 |     it('text does not wrap when its width reaches exactly the width of the element', function () {
       |    ^ Unknown Test
  1500 |         element.fontAsset = fontAsset;
  1501 |         element.wrapLines = true;
  1502 |         element.autoWidth = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1597}","  1595 |     });
  1596 |
> 1597 |     it('text markup color tag', function () {
       |    ^ Unknown Test
  1598 |         registerRtlHandler('\r');
  1599 |         element.fontAsset = fontAsset;
  1600 |         element.rtlReorder = true;"
/home/gabriel/Desktop/research/projects/Play_Canvas/tests/framework/components/element/test_textelement.js,Unknown Test,"{'column': 4, 'line': 1617}","  1615 |     });
